item_id,name,description,special_handling_instructions,dimensions_cm,unit_weight_kg,category,is_fragile,is_hazardous,reorder_point,economic_order_quantity,supplier_id,manufacturing_cost_per_unit
PROD-00125,Automated leadingedge paradigm,Tempore ea debitis quod reiciendis aliquid.,Standard handling.,13x60x43,136.64,Medical Supplies,False,False,151,152,SUP-002,4886.4
PROD-00126,Assimilated cohesive structure,Minus voluptate dicta minus quas laborum facere. Dolores maxime possimus tenetur ab. Culpa saepe qui impedit.,Standard handling.,75x45x25,98.03,Hardware,False,False,150,334,SUP-020,3268.58
PROD-00127,Digitized secondary hub,Tenetur eius a totam nemo totam. Accusamus expedita quaerat possimus reiciendis ratione cumque.,Standard handling.,46x67x47,37.39,Household,False,False,83,557,SUP-005,1078.34
PROD-00128,Open-architected stable neural-net,Quisquam inventore corporis veniam quidem alias. Vel voluptate iure facilis temporibus. Eius voluptas repudiandae dolorem harum maxime.,Standard handling.,30x72x10,98.72,Clothing,False,False,327,720,SUP-016,865.13
PROD-00129,Focused object-oriented artificial intelligence,Tempora maxime consequatur animi perferendis quidem minus. Dolores autem rerum. Optio ullam molestias error dicta saepe.,Standard handling.,99x33x39,18.0,Electronics,False,False,183,155,SUP-002,1249.83
PROD-00130,Balanced background functionalities,Corporis aut magni ipsum.,Standard handling.,20x73x5,130.08,Books,False,False,498,190,SUP-013,4315.56
PROD-00131,Ameliorated 24/7 service-desk,Ipsum nostrum esse ut quisquam eos. Eaque provident voluptatem dicta necessitatibus provident perspiciatis velit. Corporis doloremque error id facere. Et iusto nesciunt aut earum.,"None, Fragile, handle with care.",56x26x7,72.31,Household,True,False,432,871,SUP-014,3555.72
PROD-00132,Mandatory composite intranet,Nam ipsa earum unde expedita exercitationem dignissimos. Consectetur a qui nobis reprehenderit autem.,Standard handling.,93x37x47,151.82,Books,False,False,138,245,SUP-008,3223.45
PROD-00133,Decentralized global info-mediaries,Debitis doloremque saepe. Neque aliquam harum nemo.,Standard handling.,43x12x25,37.51,Household,False,False,86,342,SUP-020,2565.32
PROD-00134,Advanced human-resource circuit,Porro nesciunt sequi fugiat fuga ipsa ut.,Standard handling.,80x38x27,107.07,Household,False,False,130,720,SUP-018,1295.3
PROD-00135,Synergistic modular conglomeration,Eius cupiditate itaque. Reprehenderit placeat praesentium occaecati tenetur. Saepe voluptas perspiciatis ipsam harum.,"None, Fragile, handle with care.",39x36x5,130.24,Medical Supplies,True,False,85,726,SUP-008,3088.67
PROD-00136,Cloned analyzing Graphical User Interface,Officiis laboriosam esse reprehenderit officiis. Ipsam quis tenetur sequi totam. Dolorum ex quis dolorem nobis rerum pariatur inventore.,Standard handling.,89x54x41,86.12,Medical Supplies,False,False,267,841,SUP-017,3234.41
PROD-00137,Face-to-face didactic concept,Itaque enim expedita dicta necessitatibus sunt.,"None, Keep refrigerated.",16x52x31,154.8,Perishable,False,False,172,543,SUP-011,2683.95
PROD-00138,Mandatory tangible task-force,Illum voluptatibus ullam fugiat ipsum. Atque asperiores doloribus necessitatibus quod est.,Standard handling.,90x36x13,52.67,Electronics,False,False,323,157,SUP-001,2061.06
PROD-00139,Seamless optimizing Local Area Network,Praesentium quis voluptatum aliquid ab suscipit. Quod porro saepe magni.,Standard handling.,89x39x50,151.58,Clothing,False,False,72,311,SUP-006,4632.98
PROD-00140,Operative web-enabled alliance,Est excepturi error ipsum sequi explicabo. Quod dolor animi id aspernatur repudiandae nobis.,"None, Keep refrigerated.",46x22x36,163.21,Perishable,False,False,364,249,SUP-018,932.43
PROD-00141,Reduced national moderator,Esse beatae quis quo sit quo.,"None, Keep refrigerated.",7x58x41,163.71,Perishable,False,False,301,781,SUP-006,683.2
PROD-00142,Adaptive human-resource help-desk,Modi rerum asperiores qui amet ea harum. Laborum dolore dolor ea beatae. Quo exercitationem dolor expedita commodi quo.,Standard handling.,17x57x37,98.93,Electronics,False,False,391,520,SUP-012,4138.57
PROD-00143,Grass-roots leadingedge migration,Odit dolorem magnam. Neque odio placeat eos deleniti ipsum.,Standard handling.,63x34x38,145.5,Hardware,False,False,64,230,SUP-017,4224.88
PROD-00144,Progressive background definition,Quas maiores distinctio quod voluptates ex. Ducimus cum esse non minima.,Standard handling.,56x72x40,166.36,Hardware,False,False,497,210,SUP-011,58.14
PROD-00145,Organic system-worthy conglomeration,Alias earum saepe fugiat. Aperiam quaerat nesciunt perspiciatis quibusdam.,"None, Fragile, handle with care.",65x24x32,153.42,Electronics,True,False,251,454,SUP-017,1574.22
PROD-00146,Visionary zero administration knowledge user,Necessitatibus perferendis consectetur saepe debitis nam consequuntur laudantium. Ipsa laborum ea ipsam aliquid. Officiis consequatur aspernatur quia.,"None, Fragile, handle with care., Keep refrigerated.",26x42x19,100.16,Perishable,True,False,155,211,SUP-006,903.14
PROD-00147,Multi-lateral tangible ability,Hic perspiciatis vel dignissimos odit. Molestias temporibus asperiores consequuntur voluptatum. Similique quidem quibusdam eaque autem eligendi voluptates.,Standard handling.,22x25x24,87.85,Books,False,False,278,458,SUP-015,162.46
PROD-00148,Open-architected tertiary benchmark,Sed reprehenderit vero praesentium sint. Explicabo quod fugiat dicta error repellat.,Standard handling.,67x63x24,97.1,Books,False,False,101,807,SUP-020,3200.75
PROD-00149,Future-proofed homogeneous task-force,Aliquid est alias dignissimos molestiae hic nihil.,Standard handling.,14x37x14,52.0,Household,False,False,292,565,SUP-006,798.99
PROD-00150,Reduced object-oriented Local Area Network,Enim quis porro odit. Esse fugiat laboriosam modi fugiat impedit. Mollitia corporis odio culpa. Ducimus quas ducimus consectetur.,"None, Fragile, handle with care.",71x60x49,101.5,Hardware,True,False,303,436,SUP-003,1351.47
PROD-00151,Proactive grid-enabled installation,Aut dicta recusandae soluta omnis quis earum. Magni ut vero repellendus.,Standard handling.,9x40x43,44.4,Electronics,False,False,240,169,SUP-012,2894.77
PROD-00152,Decentralized heuristic data-warehouse,Sequi quod facilis magnam vitae. Eius magnam est minima eum blanditiis at vel. Eum veritatis perspiciatis qui minus.,Standard handling.,93x20x8,30.73,Electronics,False,False,221,437,SUP-006,1215.97
PROD-00153,Stand-alone holistic model,Eveniet enim qui error at id. Sit possimus voluptatem.,"None, Fragile, handle with care.",92x64x40,95.54,Medical Supplies,True,False,438,271,SUP-003,2418.97
PROD-00154,Customizable non-volatile knowledgebase,Modi accusantium perspiciatis. Ex earum libero provident ad ab. Aperiam quia delectus unde consectetur quod architecto.,Standard handling.,88x56x43,119.86,Books,False,False,335,384,SUP-006,3216.36
PROD-00155,Automated mission-critical groupware,Quidem enim voluptate cumque. Pariatur aperiam tempore nobis.,"None, Keep refrigerated.",53x12x43,130.54,Perishable,False,False,301,760,SUP-017,4259.57
PROD-00156,Triple-buffered hybrid synergy,Harum accusantium tempore sunt suscipit itaque explicabo. Ab perspiciatis a omnis iure delectus quisquam.,Standard handling.,93x47x5,158.0,Household,False,False,368,284,SUP-004,2519.67
PROD-00157,Object-based eco-centric analyzer,Quam accusantium doloremque. Veniam quis dicta corporis aperiam. Quae beatae repellat molestiae qui ipsam id expedita.,Standard handling.,11x70x39,188.38,Clothing,False,False,446,489,SUP-017,871.21
PROD-00158,Proactive context-sensitive productivity,Ut qui tenetur suscipit. Tempore similique quam doloremque in repellendus. Reprehenderit facere nobis placeat sapiente sequi. Vitae tempore nam commodi fugit occaecati excepturi.,Standard handling.,96x54x11,22.67,Books,False,False,457,725,SUP-009,2908.46
PROD-00159,Ameliorated tertiary definition,Quia quisquam qui ipsam minus earum. Voluptates dolorum commodi. Harum praesentium necessitatibus porro.,Standard handling.,74x24x35,154.46,Hardware,False,False,129,643,SUP-007,3313.17
PROD-00160,Ergonomic demand-driven time-frame,Natus sit asperiores mollitia voluptatibus.,Standard handling.,71x59x31,155.16,Books,False,False,77,291,SUP-018,1789.5
PROD-00161,Triple-buffered neutral software,Amet corrupti ducimus. Voluptate nulla animi labore sint neque neque. Error earum sunt veniam ducimus assumenda.,Standard handling.,74x58x5,195.49,Household,False,False,157,978,SUP-011,3426.3
PROD-00162,Balanced 24hour migration,Repudiandae optio soluta nulla aut occaecati at porro. Cumque placeat consequuntur consequatur sapiente adipisci repellendus numquam.,Standard handling.,31x15x30,58.36,Electronics,False,False,59,613,SUP-005,2134.77
PROD-00163,Synergized stable customer loyalty,Consequuntur nesciunt inventore. Quia deleniti nostrum ex nam ex ex. Sunt sequi modi temporibus itaque doloribus necessitatibus.,Standard handling.,46x9x28,83.58,Hardware,False,False,101,138,SUP-014,4388.13
PROD-00164,Cross-group uniform budgetary management,Laborum distinctio aspernatur doloremque reprehenderit maiores veniam. Nemo nesciunt enim iure aut ratione amet. Non eveniet sapiente ab. Commodi deleniti aliquid totam molestias unde autem.,Standard handling.,84x67x30,110.02,Electronics,False,False,189,193,SUP-014,3279.13
PROD-00165,Reactive 24hour hierarchy,Dolores placeat praesentium aliquam fugit rerum. Facere quos voluptate numquam.,"None, Keep refrigerated.",96x24x23,0.54,Perishable,False,False,59,758,SUP-019,2067.03
PROD-00166,Down-sized stable algorithm,Ullam natus sed nihil.,Standard handling.,41x49x41,110.91,Household,False,False,488,361,SUP-007,4196.59
PROD-00167,Distributed mission-critical hierarchy,Unde molestias repellendus sequi veritatis iste voluptate. Nostrum praesentium sapiente quis consequuntur doloremque modi. Fuga culpa incidunt repudiandae.,Standard handling.,18x17x45,135.68,Electronics,False,False,369,189,SUP-007,2424.25
PROD-00168,Profit-focused uniform architecture,Quibusdam neque magnam. Error facere blanditiis illum perferendis impedit.,Standard handling.,10x5x17,115.12,Medical Supplies,False,False,287,889,SUP-014,3070.57
PROD-00169,Profound methodical implementation,Veritatis reiciendis fugit voluptatibus. Molestiae et incidunt ipsam animi dolorum maiores. Modi repellat odit fugiat.,Standard handling.,69x18x47,56.85,Electronics,False,False,172,468,SUP-001,3935.48
PROD-00170,Public-key holistic workforce,Fugit aspernatur in dolores aperiam velit laboriosam. Asperiores deleniti aut doloremque saepe hic harum. Laborum laborum debitis recusandae hic atque molestiae.,Standard handling.,14x57x30,122.37,Household,False,False,426,936,SUP-015,3922.62
PROD-00171,Multi-channeled needs-based paradigm,Doloribus occaecati magnam commodi necessitatibus suscipit. Laborum possimus sint.,"None, Fragile, handle with care.",22x59x50,59.39,Hardware,True,False,127,221,SUP-005,4937.24
PROD-00172,Switchable responsive migration,At aspernatur sint. Facilis soluta doloremque repudiandae nemo iusto magni. Sequi dicta facere hic natus beatae. Mollitia temporibus exercitationem quibusdam iusto culpa culpa.,Standard handling.,49x19x46,114.66,Clothing,False,False,81,328,SUP-016,133.82
PROD-00173,Organic bifurcated info-mediaries,Dolore rerum dolorem. Asperiores itaque non itaque est molestias. Perferendis aliquam vitae ipsam amet accusantium.,Standard handling.,64x22x44,134.23,Clothing,False,False,148,846,SUP-005,982.18
PROD-00174,Focused bifurcated concept,Harum aperiam porro labore quae nostrum nesciunt. Atque repellat eum non incidunt eos veritatis. Facilis consectetur assumenda quidem similique eos. Ipsa itaque saepe ratione recusandae.,"None, Fragile, handle with care.",5x70x18,129.5,Household,True,False,213,708,SUP-001,1528.0
PROD-00175,Open-source upward-trending help-desk,Dolores iusto autem impedit. Sapiente laboriosam quis cum quos recusandae alias. Soluta animi ullam distinctio.,Standard handling.,61x22x28,32.0,Clothing,False,False,387,922,SUP-001,1425.88
PROD-00176,Cross-group eco-centric open system,Perferendis cupiditate animi quos in quisquam quas beatae. Veritatis totam temporibus voluptate. Libero officia et voluptas omnis minus quibusdam.,"None, Fragile, handle with care.",70x55x50,66.66,Hardware,True,False,236,276,SUP-019,435.54
PROD-00177,Public-key 24hour leverage,Incidunt tempora mollitia corporis porro doloribus. Suscipit molestias reiciendis culpa.,Standard handling.,61x13x8,94.13,Clothing,False,False,468,322,SUP-003,2212.55
PROD-00178,Ergonomic client-driven flexibility,Quo consequatur ad incidunt. Laudantium aut voluptatum esse voluptatibus ipsa quisquam. Sunt iure tenetur deleniti assumenda quae.,"None, Fragile, handle with care.",71x61x17,81.1,Medical Supplies,True,False,169,597,SUP-017,587.12
PROD-00179,Progressive 5thgeneration benchmark,Deserunt voluptas nostrum deserunt illo. Ea sunt tempore natus est fuga.,"None, Fragile, handle with care.",63x13x20,44.92,Electronics,True,False,316,598,SUP-009,4077.46
PROD-00180,Reactive 3rdgeneration complexity,Id quibusdam nam. Laudantium harum perferendis eaque delectus. Fuga libero nemo.,Standard handling.,56x35x24,197.67,Hardware,False,False,370,940,SUP-009,4589.32
PROD-00181,Down-sized high-level circuit,Maxime laborum quos sint eos totam a. Voluptate delectus tempore dolores. Qui soluta qui rem. Quis sequi cum tempora.,Standard handling.,95x49x18,160.39,Books,False,False,418,167,SUP-019,2426.61
PROD-00182,De-engineered disintermediate flexibility,Distinctio vitae ut.,"None, Fragile, handle with care.",29x12x24,38.25,Clothing,True,False,140,811,SUP-014,3134.67
PROD-00183,Future-proofed empowering knowledge user,Quia molestiae id corporis assumenda earum qui. Doloribus ab saepe quidem doloremque assumenda. Hic magnam labore praesentium eius. Adipisci est exercitationem possimus.,Standard handling.,75x78x18,160.89,Hardware,False,False,331,602,SUP-005,4070.77
PROD-00184,Persistent zero-defect approach,Possimus consectetur hic eum. Excepturi asperiores labore error laboriosam deserunt nisi earum.,"None, Keep refrigerated.",39x18x39,10.09,Perishable,False,False,242,171,SUP-006,2392.34
PROD-00185,Optimized value-added Local Area Network,Velit expedita qui illum dolorum libero autem fugit. Nostrum exercitationem ducimus dolore vel.,"None, Hazardous material, consult safety data sheet., Keep refrigerated.",61x23x11,102.11,Perishable,False,True,107,978,SUP-007,2671.71
PROD-00186,Open-source real-time implementation,Beatae error necessitatibus voluptates. Amet eaque nisi sequi voluptates reiciendis quisquam. Quaerat dicta ratione eveniet adipisci quisquam maiores.,Standard handling.,69x32x50,125.31,Medical Supplies,False,False,273,249,SUP-015,1250.96
PROD-00187,Synergistic non-volatile info-mediaries,Eos iusto sed consequuntur quibusdam expedita dicta. Sint excepturi impedit cumque ab. Tenetur harum eaque praesentium labore.,Standard handling.,59x76x17,48.21,Medical Supplies,False,False,135,111,SUP-010,2910.99
PROD-00188,Cloned mission-critical firmware,Quasi incidunt unde quos ut facere. Cumque dolores aliquid natus.,Standard handling.,55x15x35,137.89,Hardware,False,False,289,820,SUP-009,3195.68
PROD-00189,Profit-focused asynchronous project,Ad deleniti quisquam praesentium dolorum tenetur doloribus. Sint impedit beatae dolor reiciendis. Explicabo omnis ea delectus aliquid molestiae exercitationem natus.,Standard handling.,44x44x19,5.15,Household,False,False,271,264,SUP-012,787.45
PROD-00190,Triple-buffered modular leverage,Facere aut cupiditate iste ipsa libero autem. Quibusdam ab adipisci alias accusantium corporis. Voluptas nihil pariatur non ab.,"None, Fragile, handle with care.",65x31x8,143.74,Household,True,False,346,644,SUP-011,4140.43
