traffic_id,city_name,area_or_road_segment,timestamp,traffic_level,average_speed_kph,incident_type,incident_description,estimated_delay_minutes
TRF-0000237,Srikakulam,Hyderabad-Mumbai Highway,2025-08-29 19:46:13,Low,62.8,Construction,Construction reported near Hyderabad-Mumbai Highway in Srikakulam.,73
TRF-0000238,Bally,Hyderabad-Mumbai Highway,2025-08-29 18:27:13,Low,40.3,None,None,0
TRF-0000239,Farrukhabad,ITPL Main Road,2025-08-29 19:00:13,Moderate,48.1,None,None,0
TRF-0000240,Parbhani,MG Road,2025-08-29 18:07:13,Moderate,69.6,Accident,Accident reported near MG Road in Parbhani.,40
TRF-0000241,Durg,Connaught Place,2025-08-29 18:24:13,Severe,11.0,Accident,Accident reported near Connaught Place in Durg.,56
TRF-0000242,Raebareli,ITPL Main Road,2025-08-29 19:28:13,Heavy,23.9,None,None,0
TRF-0000243,Suryapet,NH44 Bypass,2025-08-29 18:48:13,Low,12.3,None,None,0
TRF-0000244,Srinagar,Hyderabad-Mumbai Highway,2025-08-29 19:29:13,Heavy,18.4,None,None,0
TRF-0000245,Kanpur,Marine Drive,2025-08-29 18:28:13,Low,57.2,None,None,0
TRF-0000246,Gandhinagar,Anna Salai,2025-08-29 17:59:13,Low,47.6,None,None,0
TRF-0000247,Firozabad,NH44 Bypass,2025-08-29 19:40:13,Heavy,21.5,Vehicle Breakdown,Vehicle Breakdown reported near NH44 Bypass in Firozabad.,20
TRF-0000248,Bokaro,Hyderabad-Mumbai Highway,2025-08-29 18:42:13,Severe,11.2,None,None,0
TRF-0000249,Ludhiana,ITPL Main Road,2025-08-29 19:09:13,Heavy,16.7,Road Closure,Road Closure reported near ITPL Main Road in Ludhiana.,83
TRF-0000250,Belgaum,Old Airport Road,2025-08-29 19:32:13,Low,25.4,Construction,Construction reported near Old Airport Road in Belgaum.,63
TRF-0000251,Delhi,Anna Salai,2025-08-29 19:36:13,Low,44.9,None,None,0
TRF-0000252,Erode,MG Road,2025-08-29 19:52:13,Moderate,6.1,None,None,0
TRF-0000253,Parbhani,Connaught Place,2025-08-29 18:03:13,Heavy,17.1,Vehicle Breakdown,Vehicle Breakdown reported near Connaught Place in Parbhani.,61
TRF-0000254,Tinsukia,Anna Salai,2025-08-29 18:19:13,Low,67.9,Accident,Accident reported near Anna Salai in Tinsukia.,61
TRF-0000255,Raipur,ITPL Main Road,2025-08-29 18:15:13,Moderate,13.2,Road Closure,Road Closure reported near ITPL Main Road in Raipur.,44
TRF-0000256,Bongaigaon,MG Road,2025-08-29 19:54:13,Moderate,44.9,None,None,0
TRF-0000257,Latur,Marine Drive,2025-08-29 18:16:13,Low,6.8,Road Closure,Road Closure reported near Marine Drive in Latur.,36
TRF-0000258,Anantapur,MG Road,2025-08-29 18:30:13,Moderate,7.2,None,None,0
TRF-0000259,Bikaner,Old Airport Road,2025-08-29 18:42:13,Severe,7.3,Accident,Accident reported near Old Airport Road in Bikaner.,65
TRF-0000260,Barasat,Outer Ring Road,2025-08-29 19:26:13,Severe,11.8,Road Closure,Road Closure reported near Outer Ring Road in Barasat.,74
TRF-0000261,Ramagundam,ITPL Main Road,2025-08-29 18:52:13,Moderate,28.1,Construction,Construction reported near ITPL Main Road in Ramagundam.,83
TRF-0000262,Mehsana,Outer Ring Road,2025-08-29 18:51:13,Moderate,13.0,Construction,Construction reported near Outer Ring Road in Mehsana.,46
TRF-0000263,Aligarh,Western Express Highway,2025-08-29 18:46:13,Moderate,73.0,Road Closure,Road Closure reported near Western Express Highway in Aligarh.,75
TRF-0000264,Tiruppur,Outer Ring Road,2025-08-29 19:37:13,Severe,7.6,None,None,0
TRF-0000265,Siliguri,Western Express Highway,2025-08-29 19:41:13,Low,16.4,None,None,0
TRF-0000266,Khammam,Western Express Highway,2025-08-29 19:48:13,Low,41.6,None,None,0
TRF-0000267,Kalyan-Dombivli,Anna Salai,2025-08-29 19:03:13,Heavy,19.6,Accident,Accident reported near Anna Salai in Kalyan-Dombivli.,75
TRF-0000268,Sangli-Miraj & Kupwad,ITPL Main Road,2025-08-29 18:30:13,Moderate,76.0,Road Closure,Road Closure reported near ITPL Main Road in Sangli-Miraj & Kupwad.,103
TRF-0000269,Avadi,MG Road,2025-08-29 18:15:13,Severe,6.9,Road Closure,Road Closure reported near MG Road in Avadi.,97
TRF-0000270,Darbhanga,Connaught Place,2025-08-29 19:49:13,Heavy,26.3,Construction,Construction reported near Connaught Place in Darbhanga.,84
TRF-0000271,Tiruvottiyur,Hyderabad-Mumbai Highway,2025-08-29 18:12:13,Low,13.3,None,None,0
TRF-0000272,Kollam,Old Airport Road,2025-08-29 19:51:13,Low,73.8,None,None,0
TRF-0000273,Mirzapur,Marine Drive,2025-08-29 18:46:13,Low,53.6,None,None,0
TRF-0000274,Tiruvottiyur,ITPL Main Road,2025-08-29 18:20:13,Low,33.5,None,None,0
TRF-0000275,Howrah,Hyderabad-Mumbai Highway,2025-08-29 18:26:13,Severe,13.1,Accident,Accident reported near Hyderabad-Mumbai Highway in Howrah.,117
TRF-0000276,Khammam,NH44 Bypass,2025-08-29 18:06:13,Moderate,76.6,Construction,Construction reported near NH44 Bypass in Khammam.,27
TRF-0000277,Bally,Western Express Highway,2025-08-29 18:10:13,Moderate,72.3,None,None,0
TRF-0000278,Thanjavur,NH44 Bypass,2025-08-29 18:59:13,Severe,9.9,None,None,0
TRF-0000279,Kochi,Hyderabad-Mumbai Highway,2025-08-29 19:22:13,Moderate,41.6,None,None,0
TRF-0000280,Morena,MG Road,2025-08-29 18:57:13,Moderate,13.6,None,None,0
TRF-0000281,Khammam,Marine Drive,2025-08-29 19:34:13,Low,35.0,Accident,Accident reported near Marine Drive in Khammam.,111
TRF-0000282,Bidar,Marine Drive,2025-08-29 18:40:13,Severe,6.3,Vehicle Breakdown,Vehicle Breakdown reported near Marine Drive in Bidar.,63
TRF-0000283,Mira-Bhayandar,NH44 Bypass,2025-08-29 18:23:13,Low,28.1,Accident,Accident reported near NH44 Bypass in Mira-Bhayandar.,76
TRF-0000284,Etawah,Old Airport Road,2025-08-29 18:27:13,Moderate,75.4,None,None,0
TRF-0000285,Vijayawada,ITPL Main Road,2025-08-29 18:24:13,Low,10.8,Accident,Accident reported near ITPL Main Road in Vijayawada.,5
TRF-0000286,Gwalior,Old Airport Road,2025-08-29 19:04:13,Moderate,67.8,None,None,0
TRF-0000287,Bhagalpur,ITPL Main Road,2025-08-29 19:44:13,Low,76.1,Accident,Accident reported near ITPL Main Road in Bhagalpur.,103
TRF-0000288,Ahmednagar,Hyderabad-Mumbai Highway,2025-08-29 19:03:13,Low,51.9,None,None,0
TRF-0000289,Raurkela Industrial Township,Western Express Highway,2025-08-29 19:54:13,Moderate,38.0,None,None,0
TRF-0000290,Vellore,Outer Ring Road,2025-08-29 19:14:13,Moderate,72.8,None,None,0
TRF-0000291,Chittoor,NH44 Bypass,2025-08-29 19:54:13,Heavy,19.4,None,None,0
TRF-0000292,Malegaon,Anna Salai,2025-08-29 18:42:13,Low,32.9,None,None,0
TRF-0000293,Anantapur,Old Airport Road,2025-08-29 19:09:13,Low,34.2,None,None,0
TRF-0000294,Thanjavur,Anna Salai,2025-08-29 19:17:13,Low,15.4,Accident,Accident reported near Anna Salai in Thanjavur.,32
TRF-0000295,Chandigarh,NH44 Bypass,2025-08-29 18:33:13,Low,57.6,None,None,0
TRF-0000296,Hyderabad,Outer Ring Road,2025-08-29 19:49:13,Heavy,21.9,None,None,0
TRF-0000297,Udupi,Western Express Highway,2025-08-29 18:12:13,Low,47.9,Construction,Construction reported near Western Express Highway in Udupi.,12
TRF-0000298,Gudivada,Western Express Highway,2025-08-29 19:22:13,Heavy,27.1,Vehicle Breakdown,Vehicle Breakdown reported near Western Express Highway in Gudivada.,20
TRF-0000299,Saharsa,MG Road,2025-08-29 19:49:13,Severe,9.0,Road Closure,Road Closure reported near MG Road in Saharsa.,82
TRF-0000300,Thrissur,MG Road,2025-08-29 19:19:13,Low,59.9,None,None,0
TRF-0000301,Ozhukarai,NH44 Bypass,2025-08-29 19:09:13,Moderate,25.8,Vehicle Breakdown,Vehicle Breakdown reported near NH44 Bypass in Ozhukarai.,62
TRF-0000302,Kollam,ITPL Main Road,2025-08-29 19:08:13,Moderate,48.2,None,None,0
TRF-0000303,Tezpur,Old Airport Road,2025-08-29 18:52:13,Heavy,22.9,None,None,0
TRF-0000304,Salem,Anna Salai,2025-08-29 19:54:13,Low,45.6,None,None,0
TRF-0000305,Kanpur,NH44 Bypass,2025-08-29 18:54:13,Low,36.9,None,None,0
TRF-0000306,Amravati,Outer Ring Road,2025-08-29 18:15:13,Low,25.2,None,None,0
TRF-0000307,Bhusawal,ITPL Main Road,2025-08-29 19:50:13,Low,14.8,None,None,0
TRF-0000308,Tiruvottiyur,MG Road,2025-08-29 19:09:13,Low,35.3,None,None,0
TRF-0000309,Jamnagar,Anna Salai,2025-08-29 19:33:13,Moderate,69.5,None,None,0
TRF-0000310,Chapra,Connaught Place,2025-08-29 18:46:13,Severe,7.5,Accident,Accident reported near Connaught Place in Chapra.,57
TRF-0000311,Saharanpur,Connaught Place,2025-08-29 18:30:13,Low,55.5,None,None,0
TRF-0000312,Allahabad,MG Road,2025-08-29 18:01:13,Moderate,72.0,None,None,0
TRF-0000313,Morbi,ITPL Main Road,2025-08-29 18:02:13,Low,29.5,None,None,0
TRF-0000314,Pudukkottai,Connaught Place,2025-08-29 19:57:13,Severe,8.5,None,None,0
TRF-0000315,Nizamabad,NH44 Bypass,2025-08-29 19:32:13,Moderate,68.4,None,None,0
TRF-0000316,Chittoor,Outer Ring Road,2025-08-29 18:27:13,Severe,13.6,Construction,Construction reported near Outer Ring Road in Chittoor.,2
TRF-0000317,Malegaon,Hyderabad-Mumbai Highway,2025-08-29 19:43:13,Low,74.8,Accident,Accident reported near Hyderabad-Mumbai Highway in Malegaon.,6
TRF-0000318,Aizawl,Old Airport Road,2025-08-29 19:17:13,Moderate,53.4,None,None,0
TRF-0000319,Nellore,ITPL Main Road,2025-08-29 18:28:13,Heavy,22.1,None,None,0
TRF-0000320,Bathinda,Anna Salai,2025-08-29 18:00:13,Moderate,10.8,None,None,0
TRF-0000321,Meerut,Western Express Highway,2025-08-29 19:14:13,Low,41.2,Accident,Accident reported near Western Express Highway in Meerut.,90
TRF-0000322,Khammam,MG Road,2025-08-29 19:32:13,Low,10.5,None,None,0
TRF-0000323,Durgapur,Hyderabad-Mumbai Highway,2025-08-29 18:11:13,Low,38.8,Road Closure,Road Closure reported near Hyderabad-Mumbai Highway in Durgapur.,69
TRF-0000324,Bahraich,MG Road,2025-08-29 18:43:13,Low,41.3,None,None,0
TRF-0000325,Satna,MG Road,2025-08-29 18:59:13,Low,20.3,None,None,0
TRF-0000326,Belgaum,Marine Drive,2025-08-29 19:27:13,Low,44.5,None,None,0
TRF-0000327,Bathinda,Marine Drive,2025-08-29 19:54:13,Heavy,24.3,Accident,Accident reported near Marine Drive in Bathinda.,37
TRF-0000328,Kavali,NH44 Bypass,2025-08-29 19:59:13,Moderate,7.4,None,None,0
TRF-0000329,Rourkela,Marine Drive,2025-08-29 18:15:13,Heavy,15.2,None,None,0
TRF-0000330,Tezpur,Old Airport Road,2025-08-29 19:41:13,Low,12.5,Construction,Construction reported near Old Airport Road in Tezpur.,28
TRF-0000331,Mango,ITPL Main Road,2025-08-29 19:43:13,Severe,9.8,None,None,0
TRF-0000332,Miryalaguda,Hyderabad-Mumbai Highway,2025-08-29 18:04:13,Low,59.8,None,None,0
TRF-0000333,Katni,Hyderabad-Mumbai Highway,2025-08-29 17:59:13,Heavy,29.8,Accident,Accident reported near Hyderabad-Mumbai Highway in Katni.,86
TRF-0000334,Deoghar,NH44 Bypass,2025-08-29 19:57:13,Heavy,26.9,None,None,0
TRF-0000335,Mau,Old Airport Road,2025-08-29 18:54:13,Moderate,14.4,None,None,0
TRF-0000336,Kolkata,ITPL Main Road,2025-08-29 19:30:13,Low,24.6,None,None,0
TRF-0000337,Mau,Marine Drive,2025-08-29 19:40:13,Low,16.8,Road Closure,Road Closure reported near Marine Drive in Mau.,104
TRF-0000338,Danapur,Western Express Highway,2025-08-29 18:05:13,Low,45.3,None,None,0
TRF-0000339,Varanasi,MG Road,2025-08-29 18:02:13,Moderate,65.3,None,None,0
TRF-0000340,Gandhinagar,Hyderabad-Mumbai Highway,2025-08-29 18:04:13,Moderate,21.2,None,None,0
TRF-0000341,Mangalore,Outer Ring Road,2025-08-29 18:29:13,Low,36.6,None,None,0
TRF-0000342,Kollam,Anna Salai,2025-08-29 19:35:13,Moderate,73.3,Accident,Accident reported near Anna Salai in Kollam.,63
TRF-0000343,Adoni,Anna Salai,2025-08-29 19:32:13,Moderate,5.4,Accident,Accident reported near Anna Salai in Adoni.,79
TRF-0000344,Gopalpur,Outer Ring Road,2025-08-29 18:35:13,Low,10.4,Vehicle Breakdown,Vehicle Breakdown reported near Outer Ring Road in Gopalpur.,38
TRF-0000345,Fatehpur,Hyderabad-Mumbai Highway,2025-08-29 19:46:13,Heavy,26.1,None,None,0
TRF-0000346,Delhi,Anna Salai,2025-08-29 19:58:13,Low,76.2,Road Closure,Road Closure reported near Anna Salai in Delhi.,56
TRF-0000347,Uluberia,NH44 Bypass,2025-08-29 19:19:13,Moderate,42.5,None,None,0
TRF-0000348,Gudivada,Outer Ring Road,2025-08-29 19:00:13,Moderate,49.2,None,None,0
TRF-0000349,Kurnool,Connaught Place,2025-08-29 19:43:13,Low,32.4,None,None,0
TRF-0000350,Unnao,Marine Drive,2025-08-29 18:53:13,Heavy,23.4,None,None,0
TRF-0000351,Vasai-Virar,ITPL Main Road,2025-08-29 18:18:13,Moderate,46.4,None,None,0
TRF-0000352,Siliguri,Old Airport Road,2025-08-29 18:33:13,Low,34.9,None,None,0
TRF-0000353,Baranagar,Outer Ring Road,2025-08-29 18:24:13,Moderate,35.6,None,None,0
TRF-0000354,Jalandhar,Outer Ring Road,2025-08-29 19:03:13,Low,61.9,None,None,0
TRF-0000355,Satara,Western Express Highway,2025-08-29 18:07:13,Low,57.8,None,None,0
TRF-0000356,Chinsurah,MG Road,2025-08-29 19:15:13,Heavy,18.5,Road Closure,Road Closure reported near MG Road in Chinsurah.,18
TRF-0000357,Nadiad,Hyderabad-Mumbai Highway,2025-08-29 19:16:13,Moderate,74.5,Accident,Accident reported near Hyderabad-Mumbai Highway in Nadiad.,58
TRF-0000358,Jaipur,Marine Drive,2025-08-29 19:57:13,Moderate,39.7,Accident,Accident reported near Marine Drive in Jaipur.,80
TRF-0000359,Orai,MG Road,2025-08-29 19:18:13,Severe,10.3,Road Closure,Road Closure reported near MG Road in Orai.,115
TRF-0000360,Ozhukarai,Marine Drive,2025-08-29 18:43:13,Moderate,17.0,Construction,Construction reported near Marine Drive in Ozhukarai.,26
TRF-0000361,Thrissur,Connaught Place,2025-08-29 18:27:13,Heavy,24.5,Construction,Construction reported near Connaught Place in Thrissur.,90
TRF-0000362,Hapur,Outer Ring Road,2025-08-29 19:35:13,Low,15.6,Vehicle Breakdown,Vehicle Breakdown reported near Outer Ring Road in Hapur.,47
TRF-0000363,Unnao,Old Airport Road,2025-08-29 19:55:13,Low,19.7,None,None,0
TRF-0000364,Sultan Pur Majra,Hyderabad-Mumbai Highway,2025-08-29 18:21:13,Low,23.1,Accident,Accident reported near Hyderabad-Mumbai Highway in Sultan Pur Majra.,85
TRF-0000365,Kanpur,Old Airport Road,2025-08-29 18:53:13,Low,61.8,None,None,0
TRF-0000366,Srinagar,Outer Ring Road,2025-08-29 18:21:13,Low,19.4,None,None,0
TRF-0000367,Noida,Western Express Highway,2025-08-29 18:04:13,Low,67.7,Accident,Accident reported near Western Express Highway in Noida.,47
TRF-0000368,Bangalore,ITPL Main Road,2025-08-29 19:58:13,Moderate,21.7,Vehicle Breakdown,Vehicle Breakdown reported near ITPL Main Road in Bangalore.,31
TRF-0000369,Ahmedabad,Hyderabad-Mumbai Highway,2025-08-29 18:47:13,Moderate,17.1,None,None,0
TRF-0000370,Jamalpur,Outer Ring Road,2025-08-29 18:19:13,Low,33.4,None,None,0
TRF-0000371,Rajahmundry,NH44 Bypass,2025-08-29 18:42:13,Heavy,19.8,Road Closure,Road Closure reported near NH44 Bypass in Rajahmundry.,114
TRF-0000372,Panvel,Connaught Place,2025-08-29 18:59:13,Low,53.7,Accident,Accident reported near Connaught Place in Panvel.,88
TRF-0000373,Etawah,Old Airport Road,2025-08-29 19:23:13,Low,70.2,Construction,Construction reported near Old Airport Road in Etawah.,41
TRF-0000374,Hapur,Connaught Place,2025-08-29 18:19:13,Low,39.3,None,None,0
TRF-0000375,Gwalior,Old Airport Road,2025-08-29 18:19:13,Low,63.2,Construction,Construction reported near Old Airport Road in Gwalior.,69
TRF-0000376,Patna,Hyderabad-Mumbai Highway,2025-08-29 19:15:13,Heavy,22.7,None,None,0
TRF-0000377,Sagar,Anna Salai,2025-08-29 19:30:13,Heavy,29.4,None,None,0
TRF-0000378,Saharsa,Connaught Place,2025-08-29 19:37:13,Heavy,26.2,None,None,0
TRF-0000379,Mau,Hyderabad-Mumbai Highway,2025-08-29 18:29:13,Moderate,19.1,None,None,0
TRF-0000380,Firozabad,Anna Salai,2025-08-29 19:33:13,Low,36.0,None,None,0
TRF-0000381,Tinsukia,Hyderabad-Mumbai Highway,2025-08-29 19:19:13,Moderate,59.1,None,None,0
TRF-0000382,Jammu,Old Airport Road,2025-08-29 18:40:13,Low,5.8,Accident,Accident reported near Old Airport Road in Jammu.,14
TRF-0000383,Gulbarga,Anna Salai,2025-08-29 19:20:13,Heavy,19.2,None,None,0
TRF-0000384,Mangalore,NH44 Bypass,2025-08-29 18:49:13,Heavy,17.0,None,None,0
TRF-0000385,Panvel,Outer Ring Road,2025-08-29 19:43:13,Low,39.7,None,None,0
TRF-0000386,Surendranagar Dudhrej,Anna Salai,2025-08-29 19:28:13,Moderate,14.3,None,None,0
TRF-0000387,Ulhasnagar,Connaught Place,2025-08-29 18:57:13,Moderate,56.2,None,None,0
TRF-0000388,Tinsukia,Connaught Place,2025-08-29 18:08:13,Severe,13.7,None,None,0
TRF-0000389,Mysore,ITPL Main Road,2025-08-29 19:55:13,Low,23.8,None,None,0
TRF-0000390,Thrissur,Old Airport Road,2025-08-29 19:18:13,Heavy,25.8,None,None,0
TRF-0000391,Anantapur,ITPL Main Road,2025-08-29 18:03:13,Low,62.6,Construction,Construction reported near ITPL Main Road in Anantapur.,103
TRF-0000392,Raiganj,NH44 Bypass,2025-08-29 17:59:13,Moderate,45.6,Road Closure,Road Closure reported near NH44 Bypass in Raiganj.,88
TRF-0000393,Ranchi,Connaught Place,2025-08-29 19:26:13,Moderate,62.6,None,None,0
TRF-0000394,Buxar,Anna Salai,2025-08-29 18:28:13,Moderate,49.7,None,None,0
TRF-0000395,Phusro,MG Road,2025-08-29 19:34:13,Low,8.3,None,None,0
TRF-0000396,South Dumdum,Hyderabad-Mumbai Highway,2025-08-29 19:58:13,Moderate,79.6,None,None,0
TRF-0000397,Vijayanagaram,Outer Ring Road,2025-08-29 18:39:13,Low,36.4,None,None,0
TRF-0000398,Nagpur,ITPL Main Road,2025-08-29 19:23:13,Low,53.6,Accident,Accident reported near ITPL Main Road in Nagpur.,105
TRF-0000399,Ramgarh,Outer Ring Road,2025-08-29 19:24:13,Low,58.2,None,None,0
TRF-0000400,Warangal,NH44 Bypass,2025-08-29 18:18:13,Low,5.0,Road Closure,Road Closure reported near NH44 Bypass in Warangal.,42
TRF-0000401,Tumkur,Old Airport Road,2025-08-29 18:19:13,Low,28.8,None,None,0
TRF-0000402,Thanjavur,Western Express Highway,2025-08-29 19:56:13,Heavy,27.2,Road Closure,Road Closure reported near Western Express Highway in Thanjavur.,50
TRF-0000403,Tadepalligudem,Old Airport Road,2025-08-29 18:43:13,Moderate,28.6,None,None,0
TRF-0000404,Kolhapur,Outer Ring Road,2025-08-29 18:40:13,Moderate,19.5,None,None,0
TRF-0000405,Ujjain,Connaught Place,2025-08-29 19:46:13,Heavy,25.6,None,None,0
TRF-0000406,Tadipatri,MG Road,2025-08-29 18:38:13,Severe,14.8,None,None,0
TRF-0000407,Anand,MG Road,2025-08-29 19:08:13,Moderate,36.2,None,None,0
TRF-0000408,Ongole,Anna Salai,2025-08-29 19:03:13,Low,63.4,None,None,0
TRF-0000409,Mango,Marine Drive,2025-08-29 19:10:13,Moderate,49.5,Construction,Construction reported near Marine Drive in Mango.,6
TRF-0000410,Kharagpur,Connaught Place,2025-08-29 18:20:13,Low,18.2,Road Closure,Road Closure reported near Connaught Place in Kharagpur.,41
TRF-0000411,Serampore,Outer Ring Road,2025-08-29 19:02:13,Low,51.4,None,None,0
TRF-0000412,Hajipur,Old Airport Road,2025-08-29 19:16:13,Moderate,54.2,None,None,0
TRF-0000413,Allahabad,Marine Drive,2025-08-29 18:36:13,Moderate,32.6,None,None,0
TRF-0000414,Guwahati,Old Airport Road,2025-08-29 18:23:13,Low,59.6,Road Closure,Road Closure reported near Old Airport Road in Guwahati.,111
TRF-0000415,Ahmednagar,MG Road,2025-08-29 19:33:13,Heavy,27.1,Vehicle Breakdown,Vehicle Breakdown reported near MG Road in Ahmednagar.,6
TRF-0000416,Gudivada,Anna Salai,2025-08-29 19:44:13,Heavy,16.9,Construction,Construction reported near Anna Salai in Gudivada.,109
TRF-0000417,Berhampur,Old Airport Road,2025-08-29 19:35:13,Heavy,19.3,None,None,0
TRF-0000418,Cuttack,Anna Salai,2025-08-29 19:55:13,Low,35.6,Construction,Construction reported near Anna Salai in Cuttack.,113
TRF-0000419,Singrauli,Outer Ring Road,2025-08-29 18:11:13,Moderate,18.7,None,None,0
TRF-0000420,Tinsukia,MG Road,2025-08-29 19:21:13,Low,43.1,Road Closure,Road Closure reported near MG Road in Tinsukia.,91
TRF-0000421,Firozabad,NH44 Bypass,2025-08-29 19:20:13,Heavy,21.4,None,None,0
TRF-0000422,Mira-Bhayandar,MG Road,2025-08-29 19:45:13,Low,25.7,None,None,0
TRF-0000423,Kulti,Western Express Highway,2025-08-29 19:31:13,Moderate,17.8,None,None,0
TRF-0000424,Tirunelveli,Connaught Place,2025-08-29 19:27:13,Severe,14.4,None,None,0
TRF-0000425,Narasaraopet,Old Airport Road,2025-08-29 18:16:13,Moderate,63.1,None,None,0
TRF-0000426,Chapra,Marine Drive,2025-08-29 19:04:13,Low,27.4,None,None,0
TRF-0000427,Ozhukarai,MG Road,2025-08-29 19:21:13,Low,74.9,None,None,0
TRF-0000428,Aurangabad,NH44 Bypass,2025-08-29 19:32:13,Moderate,33.7,None,None,0
TRF-0000429,Nadiad,MG Road,2025-08-29 18:51:13,Low,28.6,Construction,Construction reported near MG Road in Nadiad.,112
TRF-0000430,Panipat,Hyderabad-Mumbai Highway,2025-08-29 18:03:13,Low,77.7,None,None,0
TRF-0000431,Gopalpur,Anna Salai,2025-08-29 19:15:13,Low,58.7,Road Closure,Road Closure reported near Anna Salai in Gopalpur.,26
TRF-0000432,Muzaffarnagar,Old Airport Road,2025-08-29 18:53:13,Heavy,18.5,Construction,Construction reported near Old Airport Road in Muzaffarnagar.,107
TRF-0000433,Bhiwandi,Marine Drive,2025-08-29 18:47:13,Low,30.8,Accident,Accident reported near Marine Drive in Bhiwandi.,114
TRF-0000434,Jalandhar,Marine Drive,2025-08-29 19:07:13,Low,39.4,None,None,0
TRF-0000435,Gandhidham,MG Road,2025-08-29 18:17:13,Severe,12.1,None,None,0
TRF-0000436,Jabalpur,Old Airport Road,2025-08-29 19:40:13,Low,33.8,None,None,0
TRF-0000437,Udaipur,Outer Ring Road,2025-08-29 19:13:13,Low,24.6,Accident,Accident reported near Outer Ring Road in Udaipur.,101
TRF-0000438,Arrah,Old Airport Road,2025-08-29 18:38:13,Low,18.7,None,None,0
TRF-0000439,Surat,NH44 Bypass,2025-08-29 19:17:13,Moderate,12.7,None,None,0
TRF-0000440,Jaipur,Connaught Place,2025-08-29 18:58:13,Low,79.0,None,None,0
TRF-0000441,Faridabad,NH44 Bypass,2025-08-29 19:26:13,Moderate,62.2,None,None,0
TRF-0000442,Bharatpur,ITPL Main Road,2025-08-29 18:13:13,Low,70.0,None,None,0
TRF-0000443,Maheshtala,Marine Drive,2025-08-29 19:03:13,Low,56.4,Accident,Accident reported near Marine Drive in Maheshtala.,46
TRF-0000444,Dewas,MG Road,2025-08-29 19:07:13,Moderate,70.5,None,None,0
TRF-0000445,Karaikudi,Western Express Highway,2025-08-29 18:56:13,Severe,10.3,Road Closure,Road Closure reported near Western Express Highway in Karaikudi.,113
TRF-0000446,Cuttack,Anna Salai,2025-08-29 18:13:13,Heavy,28.2,None,None,0
